order_id,order_date,category,order_value,city,city_tier,warehouse,payment_method,dispatch_date,delivery_date,delivery_status,is_returned,return_initiated_date,return_reason,refund_completed_date,refund_status,refund_delay_days,sla_breach,total_delivery_days,order_month,is_metro,supply_chain_failure
ORD280485,2025-03-27,Tops,807,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-03-30,2025-04-03,Delivered,True,2025-04-11,Quality/Damage,2025-04-23,Completed,12.0,True,7.0,March,True,False
ORD146384,2024-12-11,Tops,1572,Bangalore,Metro,WH_Bangalore,Prepaid,2024-12-13,2024-12-17,Delivered,True,2024-12-26,Size/Fit Issue,2025-01-04,Completed,9.0,True,6.0,December,True,False
ORD518509,2025-02-20,Dresses,2677,Raipur,Tier3,WH_Mumbai,Prepaid,2025-02-22,2025-03-05,Delivered,True,2025-03-07,Quality/Damage,2025-03-13,Completed,6.0,False,13.0,February,False,False
ORD134479,2024-12-26,Tops,920,Jaipur,Tier2,WH_Bangalore,COD,2024-12-28,2025-01-02,Delivered,True,2025-01-10,Size/Fit Issue,2025-01-11,Completed,1.0,False,7.0,December,False,False
ORD899811,2024-11-09,Footwear,3184,Delhi,Metro,WH_Delhi,Prepaid,2024-11-11,2024-11-16,Delivered,True,2024-11-24,Size/Fit Issue,2024-11-28,Completed,4.0,False,7.0,November,True,False
ORD601645,2025-01-10,Bottoms,2805,Jaipur,Tier2,WH_Kolkata,COD,2025-01-12,2025-01-17,Delivered,True,2025-01-22,Size/Fit Issue,2025-01-23,Completed,1.0,False,7.0,January,False,False
ORD328737,2025-01-11,Tops,1800,Kolkata,Metro,WH_Kolkata,Prepaid,2025-01-13,2025-01-20,Delivered,True,2025-01-27,Size/Fit Issue,2025-02-10,Completed,14.0,True,9.0,January,True,False
ORD864343,2024-12-05,Tops,1996,Chennai,Metro,WH_Bangalore,Prepaid,2024-12-08,2024-12-13,Delivered,True,2024-12-21,Size/Fit Issue,2024-12-24,Completed,3.0,False,8.0,December,True,False
ORD688573,2024-10-18,Tops,538,Nagpur,Tier2,WH_Hyderabad,COD,2024-10-19,2024-10-28,Delivered,True,2024-10-31,Size/Fit Issue,2024-11-01,Completed,1.0,False,10.0,October,False,False
ORD915487,2024-12-19,Tops,759,Bangalore,Metro,WH_Bangalore,COD,2024-12-21,2024-12-26,Delivered,True,2025-01-03,Size/Fit Issue,2025-01-04,Completed,1.0,False,7.0,December,True,False
ORD888775,2025-02-28,Footwear,3144,Mumbai,Metro,WH_Mumbai,Prepaid,2025-03-02,2025-03-08,Delivered,True,2025-03-11,Size/Fit Issue,2025-03-16,Completed,5.0,False,8.0,February,True,False
ORD496612,2024-12-12,Tops,1670,Bangalore,Metro,WH_Bangalore,Prepaid,2024-12-14,2024-12-19,Delivered,True,2024-12-30,Quality/Damage,2025-01-27,Pending,28.0,True,7.0,December,True,False
ORD381988,2024-11-22,Tops,1014,Kochi,Tier2,WH_Delhi,Prepaid,2024-11-24,2024-12-01,Delivered,True,2024-12-05,Size/Fit Issue,2024-12-07,Completed,2.0,False,9.0,November,False,False
ORD812745,2024-12-19,Tops,1821,Delhi,Metro,WH_Delhi,COD,2024-12-22,2024-12-28,Delivered,True,2025-01-06,Wrong Product Shipped,2025-02-04,Pending,29.0,True,9.0,December,True,False
ORD115457,2025-02-09,Footwear,1541,Pune,Metro,WH_Delhi,COD,2025-02-10,2025-02-13,Delivered,True,2025-02-17,Wrong Product Shipped,2025-02-17,Completed,0.0,False,4.0,February,True,False
ORD530091,2025-02-19,Dresses,1575,Ranchi,Tier3,WH_Delhi,Prepaid,2025-02-20,2025-03-02,Delivered,True,2025-03-13,Quality/Damage,2025-03-16,Completed,3.0,False,11.0,February,False,False
ORD861090,2024-12-07,Dresses,3256,Bangalore,Metro,WH_Bangalore,COD,2024-12-08,2024-12-13,Delivered,True,2024-12-15,Size/Fit Issue,2024-12-16,Completed,1.0,False,6.0,December,True,False
ORD404912,2025-01-09,Tops,1381,Jaipur,Tier2,WH_Mumbai,COD,2025-01-11,2025-01-17,Delivered,True,2025-01-21,Size/Fit Issue,2025-01-21,Completed,0.0,False,8.0,January,False,False
ORD120802,2025-02-03,Dresses,3735,Kolkata,Metro,WH_Kolkata,Prepaid,2025-02-05,2025-02-09,Delivered,True,2025-02-14,Color Mismatch,2025-02-20,Completed,6.0,False,6.0,February,True,False
ORD168350,2025-03-09,Bottoms,1232,Kolkata,Metro,WH_Kolkata,Prepaid,2025-03-11,2025-03-17,Delivered,True,2025-03-29,Quality/Damage,2025-03-31,Completed,2.0,False,8.0,March,True,False
ORD503834,2025-03-28,Dresses,3011,Bangalore,Metro,WH_Bangalore,Prepaid,2025-03-29,2025-04-01,Delivered,True,2025-04-04,Quality/Damage,2025-04-06,Completed,2.0,False,4.0,March,True,False
ORD461255,2024-12-05,Dresses,2854,Nashik,Tier3,WH_Bangalore,Prepaid,2024-12-07,2024-12-15,Delivered,True,2024-12-17,Size/Fit Issue,2024-12-19,Completed,2.0,False,10.0,December,False,False
ORD409288,2025-04-01,Footwear,2916,Delhi,Metro,WH_Delhi,COD,2025-04-02,2025-04-08,Delivered,True,2025-04-15,Size/Fit Issue,2025-04-17,Completed,2.0,False,7.0,April,True,False
ORD395008,2024-12-30,Tops,1355,Chennai,Metro,WH_Bangalore,COD,2025-01-02,2025-01-07,Delivered,True,2025-01-10,Wrong Product Shipped,2025-01-15,Completed,5.0,False,8.0,December,True,False
ORD255785,2025-03-10,Bottoms,2550,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-03-13,2025-03-18,Delivered,True,2025-03-24,Size/Fit Issue,2025-03-27,Completed,3.0,False,8.0,March,True,False
ORD588780,2025-01-15,Tops,1548,Delhi,Metro,WH_Delhi,COD,2025-01-18,2025-01-25,Delivered,True,2025-01-31,Quality/Damage,2025-02-01,Completed,1.0,False,10.0,January,True,False
ORD478251,2025-02-06,Tops,566,Bangalore,Metro,WH_Bangalore,Prepaid,2025-02-07,2025-02-12,Delivered,True,2025-02-23,Quality/Damage,2025-02-28,Completed,5.0,False,6.0,February,True,False
ORD953022,2024-12-01,Tops,1426,Mumbai,Metro,WH_Mumbai,COD,2024-12-04,2024-12-10,Delivered,True,2024-12-21,Color Mismatch,2024-12-23,Completed,2.0,False,9.0,December,True,False
ORD711087,2024-10-10,Dresses,3882,Chennai,Metro,WH_Bangalore,COD,2024-10-11,2024-10-16,Delivered,True,2024-10-19,Wrong Product Shipped,2024-10-23,Completed,4.0,False,6.0,October,True,False
ORD339562,2024-12-13,Tops,1334,Visakhapatnam,Tier2,WH_Mumbai,Prepaid,2024-12-15,2024-12-21,Delivered,True,2025-01-02,Size/Fit Issue,2025-01-27,Pending,25.0,True,8.0,December,False,False
ORD167135,2024-10-26,Bottoms,2606,Bangalore,Metro,WH_Bangalore,COD,2024-10-29,2024-11-04,Delivered,True,2024-11-14,Wrong Product Shipped,2024-12-15,Pending,31.0,True,9.0,October,True,False
ORD992209,2025-03-14,Tops,1613,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-03-17,2025-03-22,Delivered,True,2025-04-06,Size/Fit Issue,2025-04-28,Pending,22.0,True,8.0,March,True,False
ORD847576,2024-12-16,Footwear,1517,Coimbatore,Tier2,WH_Mumbai,COD,2024-12-19,2024-12-23,Delivered,True,2024-12-25,Changed Mind,2024-12-25,Completed,0.0,False,7.0,December,False,False
ORD204723,2025-03-12,Footwear,2875,Visakhapatnam,Tier2,WH_Delhi,Prepaid,2025-03-13,2025-03-22,Delivered,True,2025-03-29,Size/Fit Issue,2025-03-31,Completed,2.0,False,10.0,March,False,False
ORD219004,2025-03-24,Tops,1853,Mumbai,Metro,WH_Mumbai,COD,2025-03-27,2025-03-30,Delivered,True,2025-04-13,Size/Fit Issue,2025-04-14,Completed,1.0,False,6.0,March,True,False
ORD250880,2024-10-17,Tops,643,Delhi,Metro,WH_Delhi,Prepaid,2024-10-20,2024-10-23,Delivered,True,2024-10-24,Quality/Damage,2024-11-02,Completed,9.0,True,6.0,October,True,False
ORD730725,2025-03-16,Dresses,3681,Jaipur,Tier2,WH_Delhi,Prepaid,2025-03-19,2025-03-26,Delivered,True,2025-04-10,Size/Fit Issue,2025-04-15,Completed,5.0,False,10.0,March,False,False
ORD353262,2025-03-09,Dresses,1963,Nagpur,Tier2,WH_Hyderabad,Prepaid,2025-03-12,2025-03-16,Delivered,True,2025-03-30,Size/Fit Issue,2025-04-07,Completed,8.0,True,7.0,March,False,False
ORD963637,2025-03-28,Dresses,2908,Hyderabad,Metro,WH_Hyderabad,COD,2025-03-29,2025-04-02,Delivered,True,2025-04-13,Wrong Product Shipped,2025-04-13,Completed,0.0,False,5.0,March,True,False
ORD655344,2024-12-03,Tops,651,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-12-04,2024-12-09,Delivered,True,2024-12-10,Size/Fit Issue,2024-12-16,Completed,6.0,False,6.0,December,True,False
ORD724363,2024-12-29,Dresses,2834,Visakhapatnam,Tier2,WH_Bangalore,COD,2024-12-31,2025-01-04,Delivered,True,2025-01-08,Quality/Damage,2025-01-11,Completed,3.0,False,6.0,December,False,False
ORD753255,2025-03-08,Footwear,1182,Delhi,Metro,WH_Delhi,COD,2025-03-10,2025-03-14,Delivered,True,2025-03-18,Changed Mind,2025-03-18,Completed,0.0,False,6.0,March,True,False
ORD558194,2025-01-17,Bottoms,2265,Ranchi,Tier3,WH_Bangalore,Prepaid,2025-01-20,2025-01-31,Delivered,True,2025-02-02,Size/Fit Issue,2025-02-10,Completed,8.0,True,14.0,January,False,False
ORD864916,2025-02-19,Tops,1112,Mumbai,Metro,WH_Mumbai,Prepaid,2025-02-21,2025-02-27,Delivered,True,2025-03-11,Size/Fit Issue,2025-03-15,Completed,4.0,False,8.0,February,True,False
ORD968968,2024-11-18,Bottoms,2319,Coimbatore,Tier2,WH_Mumbai,Prepaid,2024-11-21,2024-11-28,Delivered,True,2024-12-06,Size/Fit Issue,2024-12-11,Completed,5.0,False,10.0,November,False,False
ORD215242,2024-11-19,Tops,958,Kolkata,Metro,WH_Kolkata,Prepaid,2024-11-20,2024-11-25,Delivered,True,2024-12-09,Wrong Product Shipped,2024-12-12,Completed,3.0,False,6.0,November,True,False
ORD674837,2024-10-25,Tops,1865,Chennai,Metro,WH_Bangalore,Prepaid,2024-10-28,2024-10-31,Delivered,True,2024-11-05,Changed Mind,2024-11-10,Completed,5.0,False,6.0,October,True,False
ORD508429,2025-03-14,Dresses,1416,Kolkata,Metro,WH_Kolkata,Prepaid,2025-03-17,2025-03-22,Delivered,True,2025-04-05,Size/Fit Issue,2025-04-13,Completed,8.0,True,8.0,March,True,False
ORD697975,2024-10-12,Footwear,2604,Visakhapatnam,Tier2,WH_Hyderabad,COD,2024-10-14,2024-10-20,Delivered,True,2024-10-26,Size/Fit Issue,2024-10-26,Completed,0.0,False,8.0,October,False,False
ORD914082,2025-01-03,Tops,1245,Ranchi,Tier3,WH_Hyderabad,COD,2025-01-04,2025-01-15,Delivered,True,2025-01-22,Size/Fit Issue,2025-01-23,Completed,1.0,False,12.0,January,False,False
ORD841064,2025-02-15,Bottoms,810,Chennai,Metro,WH_Bangalore,COD,2025-02-18,2025-02-21,Delivered,True,2025-02-25,Size/Fit Issue,2025-03-01,Completed,4.0,False,6.0,February,True,False
ORD596241,2025-03-08,Tops,1868,Bangalore,Metro,WH_Bangalore,Prepaid,2025-03-09,2025-03-14,Delivered,True,2025-03-19,Changed Mind,2025-04-05,Pending,17.0,True,6.0,March,True,False
ORD420064,2024-12-14,Dresses,2202,Coimbatore,Tier2,WH_Delhi,Prepaid,2024-12-16,2024-12-23,Delivered,True,2025-01-07,Size/Fit Issue,2025-01-09,Completed,2.0,False,9.0,December,False,False
ORD874750,2025-03-22,Tops,1674,Bhubaneswar,Tier3,WH_Delhi,Prepaid,2025-03-24,2025-04-04,Delivered,True,2025-04-08,Size/Fit Issue,2025-04-19,Completed,11.0,True,13.0,March,False,False
ORD464300,2025-02-13,Tops,975,Nashik,Tier3,WH_Kolkata,Prepaid,2025-02-16,2025-02-23,Delivered,True,2025-03-06,Wrong Product Shipped,2025-03-14,Completed,8.0,True,10.0,February,False,False
ORD156143,2025-01-17,Tops,588,Lucknow,Tier2,WH_Hyderabad,Prepaid,2025-01-18,2025-01-23,Delivered,True,2025-01-31,Size/Fit Issue,2025-02-03,Completed,3.0,False,6.0,January,False,False
ORD788309,2025-01-07,Footwear,1864,Chennai,Metro,WH_Bangalore,COD,2025-01-10,2025-01-16,Delivered,True,2025-01-26,Quality/Damage,2025-01-28,Completed,2.0,False,9.0,January,True,False
ORD893096,2025-03-30,Tops,1981,Delhi,Metro,WH_Delhi,Prepaid,2025-03-31,2025-04-03,Delivered,True,2025-04-08,Changed Mind,2025-04-09,Completed,1.0,False,4.0,March,True,False
ORD735166,2025-01-07,Bottoms,2135,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-01-10,2025-01-17,Delivered,True,2025-01-31,Quality/Damage,2025-02-12,Completed,12.0,True,10.0,January,True,False
ORD633446,2025-03-01,Footwear,1749,Hyderabad,Metro,WH_Hyderabad,COD,2025-03-03,2025-03-10,Delivered,True,2025-03-20,Quality/Damage,2025-03-21,Completed,1.0,False,9.0,March,True,False
ORD811865,2024-10-30,Accessories,1037,Chennai,Metro,WH_Bangalore,COD,2024-10-31,2024-11-07,Delivered,True,2024-11-12,Size/Fit Issue,2024-11-13,Completed,1.0,False,8.0,October,True,False
ORD238943,2025-01-23,Tops,748,Pune,Metro,WH_Bangalore,COD,2025-01-25,2025-01-29,Delivered,True,2025-02-01,Wrong Product Shipped,2025-02-03,Completed,2.0,False,6.0,January,True,False
ORD899595,2024-10-03,Tops,915,Kochi,Tier2,WH_Hyderabad,COD,2024-10-06,2024-10-10,Delivered,True,2024-10-18,Quality/Damage,2024-10-18,Completed,0.0,False,7.0,October,False,False
ORD327053,2025-02-02,Dresses,3762,Mumbai,Metro,WH_Mumbai,Prepaid,2025-02-04,2025-02-08,Delivered,True,2025-02-23,Quality/Damage,2025-02-24,Completed,1.0,False,6.0,February,True,False
ORD796298,2025-03-12,Footwear,2704,Hyderabad,Metro,WH_Hyderabad,COD,2025-03-13,2025-03-18,Delivered,True,2025-03-19,Size/Fit Issue,2025-03-20,Completed,1.0,False,6.0,March,True,False
ORD730865,2025-03-10,Bottoms,1541,Bangalore,Metro,WH_Bangalore,Prepaid,2025-03-11,2025-03-18,Delivered,True,2025-03-21,Wrong Product Shipped,2025-03-25,Completed,4.0,False,8.0,March,True,False
ORD278999,2024-12-20,Bottoms,2765,Nagpur,Tier2,WH_Hyderabad,Prepaid,2024-12-21,2024-12-30,Delivered,True,2025-01-07,Size/Fit Issue,2025-01-09,Completed,2.0,False,10.0,December,False,False
ORD139129,2025-01-23,Tops,1667,Bhubaneswar,Tier3,WH_Hyderabad,Prepaid,2025-01-26,2025-02-03,Delivered,True,2025-02-18,Quality/Damage,2025-02-21,Completed,3.0,False,11.0,January,False,False
ORD189401,2024-10-26,Dresses,3315,Kolkata,Metro,WH_Kolkata,COD,2024-10-28,2024-11-02,Delivered,True,2024-11-09,Wrong Product Shipped,2024-11-11,Completed,2.0,False,7.0,October,True,False
ORD589444,2025-01-23,Footwear,941,Chennai,Metro,WH_Bangalore,Prepaid,2025-01-26,2025-01-30,Delivered,True,2025-02-02,Wrong Product Shipped,2025-02-09,Completed,7.0,False,7.0,January,True,False
ORD483886,2025-02-08,Bottoms,2389,Mumbai,Metro,WH_Mumbai,Prepaid,2025-02-09,2025-02-12,Delivered,True,2025-02-25,Color Mismatch,2025-03-19,Pending,22.0,True,4.0,February,True,False
ORD266657,2024-11-21,Tops,895,Chennai,Metro,WH_Bangalore,Prepaid,2024-11-22,2024-11-25,Delivered,True,2024-12-05,Size/Fit Issue,2024-12-08,Completed,3.0,False,4.0,November,True,False
ORD132805,2024-11-24,Tops,1973,Kolkata,Metro,WH_Kolkata,Prepaid,2024-11-25,2024-11-29,Delivered,True,2024-11-30,Quality/Damage,2024-12-04,Completed,4.0,False,5.0,November,True,False
ORD141944,2025-03-29,Dresses,1773,Kochi,Tier2,WH_Bangalore,Prepaid,2025-04-01,2025-04-06,Delivered,True,2025-04-13,Quality/Damage,2025-05-09,Pending,26.0,True,8.0,March,False,False
ORD200524,2025-03-15,Dresses,3791,Pune,Metro,WH_Bangalore,Prepaid,2025-03-17,2025-03-22,Delivered,True,2025-03-28,Wrong Product Shipped,2025-05-04,Pending,37.0,True,7.0,March,True,False
ORD902714,2025-03-08,Dresses,3351,Indore,Tier2,WH_Hyderabad,COD,2025-03-11,2025-03-16,Delivered,True,2025-03-21,Quality/Damage,2025-03-22,Completed,1.0,False,8.0,March,False,False
ORD945990,2025-03-29,Tops,1569,Chennai,Metro,WH_Bangalore,Prepaid,2025-03-31,2025-04-05,Delivered,True,2025-04-18,Color Mismatch,2025-04-22,Completed,4.0,False,7.0,March,True,False
ORD449753,2025-02-15,Footwear,2924,Jaipur,Tier2,WH_Kolkata,COD,2025-02-17,2025-02-25,Delivered,True,2025-02-27,Wrong Product Shipped,2025-02-27,Completed,0.0,False,10.0,February,False,False
ORD859019,2024-11-09,Bottoms,2306,Pune,Metro,WH_Hyderabad,Prepaid,2024-11-12,2024-11-17,Delivered,True,2024-11-30,Size/Fit Issue,2024-12-13,Completed,13.0,True,8.0,November,True,False
ORD609448,2024-12-31,Dresses,1226,Chennai,Metro,WH_Bangalore,Prepaid,2025-01-01,2025-01-04,Delivered,True,2025-01-08,Quality/Damage,2025-01-24,Pending,16.0,True,4.0,December,True,False
ORD332007,2025-03-27,Tops,540,Kochi,Tier2,WH_Mumbai,COD,2025-03-29,2025-04-05,Delivered,True,2025-04-07,Wrong Product Shipped,2025-04-13,Completed,6.0,False,9.0,March,False,False
ORD210706,2025-01-17,Dresses,3338,Kolkata,Metro,WH_Kolkata,Prepaid,2025-01-19,2025-01-23,Delivered,True,2025-01-30,Quality/Damage,2025-02-08,Completed,9.0,True,6.0,January,True,False
ORD188432,2024-10-14,Tops,1317,Mumbai,Metro,WH_Mumbai,Prepaid,2024-10-17,2024-10-23,Delivered,True,2024-10-24,Quality/Damage,2024-10-26,Completed,2.0,False,9.0,October,True,False
ORD455186,2024-12-04,Tops,1428,Kolkata,Metro,WH_Kolkata,Prepaid,2024-12-05,2024-12-08,Delivered,True,2024-12-23,Quality/Damage,2025-01-04,Completed,12.0,True,4.0,December,True,False
ORD743875,2024-10-13,Tops,695,Raipur,Tier3,WH_Mumbai,Prepaid,2024-10-14,2024-10-26,Delivered,True,2024-11-10,Size/Fit Issue,2024-11-20,Completed,10.0,True,13.0,October,False,False
ORD215221,2024-12-14,Footwear,1947,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-12-15,2024-12-21,Delivered,True,2024-12-24,Changed Mind,2024-12-31,Completed,7.0,False,7.0,December,True,False
ORD718737,2024-12-26,Footwear,3284,Ranchi,Tier3,WH_Kolkata,Prepaid,2024-12-27,2025-01-03,Delivered,True,2025-01-18,Size/Fit Issue,2025-01-26,Completed,8.0,True,8.0,December,False,False
ORD120720,2024-11-11,Dresses,2337,Visakhapatnam,Tier2,WH_Bangalore,Prepaid,2024-11-13,2024-11-21,Delivered,True,2024-11-27,Size/Fit Issue,2024-12-30,Pending,33.0,True,10.0,November,False,False
ORD974334,2024-12-09,Dresses,3148,Pune,Metro,WH_Mumbai,COD,2024-12-11,2024-12-16,Delivered,True,2024-12-22,Size/Fit Issue,2025-01-15,Pending,24.0,True,7.0,December,True,False
ORD278917,2024-12-17,Bottoms,1830,Rajkot,Tier3,WH_Delhi,COD,2024-12-19,2024-12-27,Delivered,True,2024-12-29,Size/Fit Issue,2024-12-30,Completed,1.0,False,10.0,December,False,False
ORD759928,2024-12-24,Tops,1529,Bangalore,Metro,WH_Bangalore,Prepaid,2024-12-26,2024-12-30,Delivered,True,2025-01-02,Wrong Product Shipped,2025-02-06,Pending,35.0,True,6.0,December,True,False
ORD194474,2025-03-28,Dresses,3520,Lucknow,Tier2,WH_Delhi,COD,2025-03-29,2025-04-06,Delivered,True,2025-04-13,Size/Fit Issue,2025-04-15,Completed,2.0,False,9.0,March,False,False
ORD111405,2025-02-07,Bottoms,1052,Rajkot,Tier3,WH_Mumbai,COD,2025-02-09,2025-02-16,Delivered,True,2025-02-26,Quality/Damage,2025-03-02,Completed,4.0,False,9.0,February,False,False
ORD930511,2025-03-07,Dresses,2777,Kolkata,Metro,WH_Kolkata,Prepaid,2025-03-10,2025-03-13,Delivered,True,2025-03-25,Changed Mind,2025-03-27,Completed,2.0,False,6.0,March,True,False
ORD357024,2025-03-28,Tops,1795,Kolkata,Metro,WH_Kolkata,Prepaid,2025-03-29,2025-04-03,Delivered,True,2025-04-12,Size/Fit Issue,2025-04-24,Completed,12.0,True,6.0,March,True,False
ORD822042,2024-12-20,Dresses,3571,Nagpur,Tier2,WH_Bangalore,Prepaid,2024-12-23,2025-01-01,Delivered,True,2025-01-02,Quality/Damage,2025-01-04,Completed,2.0,False,12.0,December,False,False
ORD204988,2024-12-18,Dresses,2574,Delhi,Metro,WH_Delhi,COD,2024-12-20,2024-12-27,Delivered,True,2025-01-11,Wrong Product Shipped,2025-01-14,Completed,3.0,False,9.0,December,True,False
ORD311638,2024-12-01,Dresses,3602,Kolkata,Metro,WH_Kolkata,COD,2024-12-04,2024-12-11,Delivered,True,2024-12-17,Changed Mind,2024-12-18,Completed,1.0,False,10.0,December,True,False
ORD704876,2024-10-19,Tops,912,Chennai,Metro,WH_Bangalore,COD,2024-10-21,2024-10-26,Delivered,True,2024-11-10,Size/Fit Issue,2024-11-13,Completed,3.0,False,7.0,October,True,False
ORD683702,2024-10-26,Dresses,1123,Mumbai,Metro,WH_Mumbai,Prepaid,2024-10-28,2024-10-31,Delivered,True,2024-11-08,Size/Fit Issue,2024-11-15,Completed,7.0,False,5.0,October,True,False
ORD272974,2025-01-11,Tops,1410,Visakhapatnam,Tier2,WH_Kolkata,Prepaid,2025-01-14,2025-01-23,Delivered,True,2025-01-28,Size/Fit Issue,2025-01-31,Completed,3.0,False,12.0,January,False,False
ORD389743,2024-10-30,Dresses,1760,Bangalore,Metro,WH_Bangalore,Prepaid,2024-11-02,2024-11-06,Delivered,True,2024-11-07,Quality/Damage,2024-11-12,Completed,5.0,False,7.0,October,True,False
ORD718242,2025-02-19,Footwear,1465,Lucknow,Tier2,WH_Bangalore,Prepaid,2025-02-21,2025-02-27,Delivered,True,2025-03-10,Size/Fit Issue,2025-03-11,Completed,1.0,False,8.0,February,False,False
ORD611169,2025-03-23,Dresses,1892,Pune,Metro,WH_Mumbai,Prepaid,2025-03-24,2025-03-28,Delivered,True,2025-04-06,Quality/Damage,2025-04-13,Completed,7.0,False,5.0,March,True,False
ORD613274,2024-10-11,Dresses,1903,Jaipur,Tier2,WH_Mumbai,Prepaid,2024-10-14,2024-10-18,Delivered,True,2024-10-20,Size/Fit Issue,2024-10-28,Completed,8.0,True,7.0,October,False,False
ORD762677,2024-11-17,Dresses,2378,Jaipur,Tier2,WH_Mumbai,COD,2024-11-19,2024-11-25,Delivered,True,2024-12-04,Wrong Product Shipped,2024-12-05,Completed,1.0,False,8.0,November,False,False
ORD921516,2024-12-13,Tops,855,Hyderabad,Metro,WH_Hyderabad,COD,2024-12-15,2024-12-21,Delivered,True,2024-12-28,Size/Fit Issue,2024-12-29,Completed,1.0,False,8.0,December,True,False
ORD308778,2025-03-24,Tops,912,Kolkata,Metro,WH_Kolkata,Prepaid,2025-03-26,2025-03-30,Delivered,True,2025-04-09,Quality/Damage,2025-04-11,Completed,2.0,False,6.0,March,True,False
ORD718578,2025-01-23,Tops,1223,Kolkata,Metro,WH_Kolkata,Prepaid,2025-01-25,2025-02-01,Delivered,True,2025-02-16,Changed Mind,2025-02-19,Completed,3.0,False,9.0,January,True,False
ORD868415,2025-02-19,Footwear,2320,Bangalore,Metro,WH_Bangalore,COD,2025-02-21,2025-02-26,Delivered,True,2025-03-05,Size/Fit Issue,2025-03-06,Completed,1.0,False,7.0,February,True,False
ORD668253,2024-12-23,Footwear,815,Bangalore,Metro,WH_Bangalore,Prepaid,2024-12-25,2024-12-29,Delivered,True,2024-12-30,Size/Fit Issue,2025-01-09,Completed,10.0,True,6.0,December,True,False
ORD961750,2024-12-30,Footwear,1109,Kolkata,Metro,WH_Kolkata,Prepaid,2024-12-31,2025-01-04,Delivered,True,2025-01-07,Size/Fit Issue,2025-01-08,Completed,1.0,False,5.0,December,True,False
ORD820897,2025-02-09,Tops,1276,Kolkata,Metro,WH_Kolkata,Prepaid,2025-02-10,2025-02-13,Delivered,True,2025-02-28,Quality/Damage,2025-03-04,Completed,4.0,False,4.0,February,True,False
ORD149548,2025-01-18,Footwear,3223,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-01-20,2025-01-24,Delivered,True,2025-02-06,Quality/Damage,2025-02-16,Completed,10.0,True,6.0,January,True,False
ORD620568,2024-12-11,Accessories,518,Kolkata,Metro,WH_Kolkata,COD,2024-12-12,2024-12-17,Delivered,True,2024-12-30,Size/Fit Issue,2025-01-03,Completed,4.0,False,6.0,December,True,False
ORD909462,2025-01-10,Footwear,728,Jaipur,Tier2,WH_Mumbai,Prepaid,2025-01-11,2025-01-20,Delivered,True,2025-02-04,Quality/Damage,2025-02-10,Completed,6.0,False,10.0,January,False,False
ORD945976,2024-11-28,Tops,715,Hyderabad,Metro,WH_Hyderabad,COD,2024-12-01,2024-12-08,Delivered,True,2024-12-15,Size/Fit Issue,2024-12-19,Completed,4.0,False,10.0,November,True,False
ORD202054,2025-02-14,Tops,1452,Mumbai,Metro,WH_Mumbai,Prepaid,2025-02-16,2025-02-19,Delivered,True,2025-02-20,Changed Mind,2025-02-26,Completed,6.0,False,5.0,February,True,False
ORD190709,2024-12-27,Dresses,3809,Rajkot,Tier3,WH_Hyderabad,Prepaid,2024-12-30,2025-01-09,Delivered,True,2025-01-22,Quality/Damage,2025-01-27,Completed,5.0,False,13.0,December,False,False
ORD523313,2025-01-22,Tops,663,Raipur,Tier3,WH_Kolkata,Prepaid,2025-01-24,2025-01-31,Delivered,True,2025-02-10,Quality/Damage,2025-02-12,Completed,2.0,False,9.0,January,False,False
ORD591574,2024-10-27,Tops,1174,Kolkata,Metro,WH_Kolkata,COD,2024-10-30,2024-11-05,Delivered,True,2024-11-07,Size/Fit Issue,2024-11-07,Completed,0.0,False,9.0,October,True,False
ORD249327,2024-11-01,Tops,1499,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-11-04,2024-11-08,Delivered,True,2024-11-11,Quality/Damage,2024-11-13,Completed,2.0,False,7.0,November,True,False
ORD441815,2025-02-10,Bottoms,2804,Coimbatore,Tier2,WH_Kolkata,Prepaid,2025-02-12,2025-02-18,Delivered,True,2025-03-03,Wrong Product Shipped,2025-03-20,Pending,17.0,True,8.0,February,False,False
ORD169507,2024-11-25,Dresses,3724,Bangalore,Metro,WH_Bangalore,COD,2024-11-27,2024-12-03,Delivered,True,2024-12-10,Wrong Product Shipped,2024-12-12,Completed,2.0,False,8.0,November,True,False
ORD549661,2025-03-28,Dresses,1896,Pune,Metro,WH_Hyderabad,Prepaid,2025-03-30,2025-04-04,Delivered,True,2025-04-12,Wrong Product Shipped,2025-05-11,Pending,29.0,True,7.0,March,True,False
ORD901566,2024-11-12,Tops,586,Mysore,Tier3,WH_Kolkata,COD,2024-11-14,2024-11-26,Delivered,True,2024-12-06,Quality/Damage,2024-12-09,Completed,3.0,False,14.0,November,False,False
ORD494114,2025-01-23,Bottoms,2793,Kolkata,Metro,WH_Kolkata,Prepaid,2025-01-25,2025-01-28,Delivered,True,2025-02-09,Quality/Damage,2025-02-16,Completed,7.0,False,5.0,January,True,False
